not user,"WHITE PLAINS NY WE OUTSIDE TONIGHT 📍 HOOKAH , BOTTLES , DRINKS , PURO PERREO , EVERYTHING GOES 🎥🔥 https://t.co/egytgw7Vuq"
not user,"New pipes, new tobacco as an early birthday gift.

#nording #cornellanddiehl
#pipetobacco #smokingpipes
#pipesmoking #pipesmoker
#tobacco #tobaccopipe
#pipecollector #tobaccocollector
#pipeculture #pipelife https://t.co/Fb9OoCWDT1"
user,Okay bringing my hookah on every road trip from now on
not user,"hookah like smoking cigarettes, of course your head gone hurt after"
not user,"@deardondre PLS RT🍾🎉 Brunch + Mimosas + Drink Specials + Hookah  + SunDAY FUNday #BrunchaholicsAnonymous Reservations/Info: 713.955.8946 
https://t.co/s6zN6NbGNB"
user,Hookah and a foot rub 🥲
not user,"We Back Outside. #RnBandWINE Right Now. 
It’s NOT a Party. Just Good Drinks, Good Food, Cigars, Hookah and a Good vibe. 🤷🏾‍♂️ @ Avenue Kitchen &amp; Bar https://t.co/z2DeRMsHGs"
not user,"@dvddyylo PLS RT🍾🎉 Brunch + Mimosas + Drink Specials + Hookah  + SunDAY FUNday #BrunchaholicsAnonymous Reservations/Info: 713.955.8946
https://t.co/X7k1u4ZTIO"
not user,"@AjaaDxnee NEW YEAR'S EVE PARTY : BLACK TIE EDITION 

DECEMBER 31ST / 9PM - 4AM 
#NYE2k21

AFROBEAT - DANCEHALL- REGGAE &amp; MORE
Bar 🍹 Bottle Service 🍾 Hookah 💨 All Available 

👉🏾MORE INFO &amp; EARLY BIRD TICKET HERE
  https://t.co/V9uSMV9b4q https://t.co/FhptvKtFIh"
user,Today is gonna be a perfect day to smoke hookah on my balcony
user,Wish my hookah friends were here haha cause I found the cutest hookah beach club 😂😅
not user,"Super excited to announce that you can catch me at Aria Hookah &amp; Bar in Orlando, FL every Tuesday this summer! https://t.co/uFl3iRqIxw"
not user,Have fun at ya hookah lounge dates 😂😂🤣✌🏽
not user,I’m glad I don’t like hookah like that anymore
user,"Shisha am smoken
Mit den Homeboys"
not user,@texasdemocrats Y'all need to put down the hookah and float back to reality
not user,@kenken_646 Yes there’s a lot of trash in the amount of trash with mask the small minor damages there’s also damages on my floor from dropping hookah coats
not user,As a man why are you posting yourself smoking shisha?
not user,"Y'all come on here everyday trashing ""today's music"" but have been breaking quarantine protocols for the past 12 months -- every week --  to hear today's music at a damn hookah bar."
not user,Tyga ft. Young Thug - Hookah (Official Music Video) https://t.co/XAvEidLJxB
not user,“Hookah Dončić” is the funniest thing I’ve seen all week. 🤣🤣
not user,Just posted a photo @ Hookaholixx Hookah Lounge &amp; Smoke Shop https://t.co/EbirctLVKz
not user,Meeting Issa Rae in a hookah bar in Hollywood last night was not how I planned it but i’m very pleased lmao
user,Hookah and painting tonight
user,"“Hookah, plan b’s and coke” 💀"
user,"Leisha put me on to blueberry mint shisha, haven’t looked back since."
user,@atilafanaccount Hookah bar this Friday ?
not user, @edsbs You don’t know about Hookah Doncic? https://t.co/fToNIg2WN7
not user,Tonight's vibes Hookah and reggeaton in the VIP
not user,That hookah one two is game over
user,"I wanna get hookah, drinks &amp; wings tonight tho."
not user,Hookah be having them wildin.. 😂
user,I need crawfish and hookah soon as i get to houston lol
not user,"You can find the best birthday/christmas/wedding or justbecause gift at https://t.co/kJKJiGXDM7

#hookah #hookahlover333 #shisha #shishalover #hookahcrazy #tobacco #gift #birthdaygift #christmasgift #christmasgiftideas #smallbusiness #blackownedbusinesses #blackownedbusiness https://t.co/utv4GFfYOA"
not user,"@Mel_temptress Idk this nigga invited me to his show in San Jose I’m debating if I wanna drive that far hookah sound coo &amp; chill , bitch I was soooooo drunk I couldn’t even drive no more"
user,That weed and hookah combo go crazy
user,If I invite you out for drinks or food &amp; you order a hookah you gotta buy that yourself.
not user,"#DMV #WEDNESDAY #NBAFinals #DC #FUN #happyhour #karaoke #hookah #food 7-11P! #FREE Drink Specials #DCHappyHour #dcfood #dcnightlife #dckaraokehappyhour #washingtondc #ustreetdc #capitalpride #dchappyhour #dceats #party #birthday #NBAFinals #dcevents 

RSVP https://t.co/0VrLBvzhwh https://t.co/cGb5t8FeFM"
user,@trae_mitchell You fucking right 😂 &amp; when they close I’m going to shisha guaaa
user,"Hookah secured, homie mode activated"
not user,"If you smoke #hookah and you see or hear you talk about #cigarette smokers, Ima flame your uneducated ass"
user,I would love to do something like this but errbody in Houston just wanna drink and smoke hookah
user,"she holding the baby , im smoking my hookah pen , bitch gon say stop blowing that smoke in her baby face … mind you we on facetime 😵‍💫"
not user,HAPPY 4/20 and Wednesday!! Hope you’re all flying high today 😂 #endora #drbombay #bewitched #420 #hookah ✨👃🏻✨🌫 https://t.co/BgCKpM6BBX
not user,Mfs that drive with da hookah can’t be trusted dawg like dawg spark a blunt or sum grow up
user,Hookah Not Lit 😂😂😂🤦🏾‍♀️ https://t.co/7FnUPEtHKK
user,in my bed naked drinking white wine waiting on my hookah to get ready😂
not user,"All secondhand smoke is harmful, whether it's vape, marijuana, cigarillos, hookah or cigarettes. Find out what your city is doing to protect you."
user,Hookah and liquor do me good.
not user,No more hookah for me 🙅🏽‍♀️
user,lmao I need to make a hookah every time I’m home 😭😭😭😭
not user,Why I look to my left it's a nigga at da bar smokin hookah 😭😭😭😭 man chill out la bruh
not user,Hookah girls be mad I don’t be buying that shit. Bbygurl I smoke weed &amp; like to drank 😭
user,Let me put this hookah together &amp; open my wine !
user,i’m ordering this hookah for my room just cs it match my theme it’s so pretty😂
not user,About to go hookah lounge to study by my mf self Bc I’m a mf queen
user,I get a new hookah every birthday atp😫😂
not user,Like damn casamigos and hookah ain't that good smh they be trippin dawg
user,"Hookah , wine , and slow jams ... 🧘🏽‍♀️"
not user,Facts. I hate a mf that think we always got to club drink and hookah for fun. Like I wanna go go karting and shit 😂🤔 https://t.co/BqtZeUkMd5
user,"*when it gets warmer, i’ll have the speaker and the hookah outside https://t.co/5UDWFSWI31"
user,The Hookah bar #AbbottElementary
not user,"@dayfri See dayfri knows what he wants in life lol  Austin wins by default based off the weather alone 😂 but Dallas is amazing too can’t lie, Houston is purely for food and hookah lounges"
user,Wine &amp; hookah my situation
user,hookah and drinks.. a vibe
user,I can’t turn down a free hookah 😂🤷🏽‍♀️
user,Last night going for dinner &amp; sheesha w your man x https://t.co/8RIwoHbmng
not user,Trying to go the rest of the month without drinking or hookah
not user,@LilmeryGuzman Used to hang wit her at the hookah lounge in daygo lol things changed
not user,"Niggas be recording themselves smoking hookah, 😂 Keep your zesty festivities to yourself."
user,Hookah* stuff
user,@andreharris89 I love a hookah lol
not user,Not Tenga coming over w a bottle &amp; hookah flavor 😭
not user,@_posionIVY You getting really tell us it’s gay to smoke hookah round niggas 😂😂
not user,"@mhizbootydamnu wet spot from making a hookah, but tell those lil booty slut boys here … flooding y’all TL https://t.co/gY8ENrE3aF"
not user,She snapped 💙 even on the hookah cage 😩😂
user,Maybe I do need hookah rn
not user,You damn sure not gonna hop in my bed smelling like sweat / hookah
not user,Any of my nigggas bring a hookah to my house I’m sending them home
not user,Hookah finna fuck y’all up in 15-20 years from now 🥴 .. glad I stopped smoking it yearssss ago. I never really liked it anyway honestly lol.
user,Sipping and smoking shisha . Judge ya damn mama .
user,where can i find the shisha with no nicotine?
user,All I want to do is have drinks and smoke hookah with my homegirls tonight
not user,"#NP: Raspin Stuwart @raspinstuwart - Smoke The Hookah, -#NewMusic- Tune in and listen"
user,If I was a video game character my medkit would be hookah
user,Someone About to be active this wknd we see the Hookah poppin on this Friday Yeeeeeerrrrrrrrr!!!!
not user,Gravity Hookahs available at T&amp;J Hookah Accessories 😙💨 #SupportSmallBusinesses 🙏🏾 https://t.co/K46HZmeFwG
not user,How men look smoking hookah https://t.co/qLxtUHPuTk
not user,That nigga boosie said we serving hookah and water tonight
not user,"This Friday @sjhookahlounge is the only place to be . The hottest spot in Jersey ‼️
DOORS OPEN AT 8pm-1
21+ with ID
BYOB
FREE PARKING 
22+ FLAVORS OF HOOKAH

#sjhookahlounge #jersey #southjersey #hookah #vibes https://t.co/N9V5Hz1rJE"
not user,"Nah fr ! Vibes was crazy. No fights no shootings ! 
Room full of the right ppl! Hookah Drank Food n Good Music ❤️🦉 Next One Fin Go Crazy ! 6 months away @jordanquiller 😂😂😂"
user,Hookah &amp; Wine 😌
not user,That doesn’t have hookah involved
user,Can somebody come set this hookah up
not user,Hookah really is for bad bitches he right
not user,if you do hookah you’re gross grow up and smoke weed
not user,My supervisor funny as shit he call me every weekend for a different food spot or hookah lounge 😂
user,Crab legs and hookah are calling my name
not user,My momma just told me fye the hookah up boo it’s “4/20” GIRLLLLLL😂😂😂😂😂
not user,"""the JAMA Network, found that smoking cannabis in a bong created concentrations of fine particulate matter four times greater than concentrations observed after smoking a tobacco cigarette or hookah pipe.""
https://t.co/wgr6yOhwum"
not user,Is it frowned upon to teach a kid how to pack a hookah?
not user,ion do hookah don’t bring dat bullshit to my section
user,Is this because i asked if we were smoking coochie flavored hookah?
not user,"@CecyOfRnM 🔥TONIGHT 🔥

FRIDAY, NOVEMBER 26TH 
#BlackoutFriday

SOUNDS BY NYCS TOP DJS 

AFROBEAT - DANCEHALL- REGGAE &amp; MORE

HOOKAH AVAILABLE OFC 😮‍💨

@ OASIS NEW YORK
550 REMSEN AVE, BROOKLYN, NY 11236

👉🏾GET YOUR ADVANCED TICKET HERE https://t.co/zOIGuKUTPI https://t.co/pqOlAFQscK"
user,Hookah in Arizona was a bean. 😭😭😭
user,oh nothing smoking my hookah in peace all today😂
not user,They got hookah bars in El Salvador? Or is that pushing it ? 🤨
not user,"If you wanna learn how to control your breathing, either learn how to swim or smoke hookah."
user,"Couple margaritas, wings, and hookah. Cool night 😊"
user,My boy bringing me some hookah &amp; wine !
not user,I definitely have lay off hookah for awhile .
not user,"I met a Nigerian dude... who has a Dominican first name Haitian last name but looks like a hookah papi with a British accent... 

Now, this is a NEW LEVEL of scamming I STG! 

Y'all gotta chill"
user,"bartenders, chefs, and hookah ppl should be the only people working sunday’s"
user,That’s cus I was exposed to that cheap ass shisha 🤣
user,Missing blu &amp; they hookah 🥹
not user,"Found my new favorite bar the other night. Wasn’t no hookah, wasn’t no sections. Just PBRs, pool tables and vibes. 

Only thing it was missing was some good ol fashion cigarette smoke."
not user,@JClampz @Awesome_Man20 @ZayMxnsta @statmuse You're still salty about your precious Hookah Doncic being stuck in the first round and had to sit and watch/ wait for Trae to get hurt and play in the Conference Finals to make yourself feel better lmaoo. You're down bad. 🤣 https://t.co/YKlwgzFdSg
not user,Me &amp; shamp went to this crab place I told the lady if y’all had hookah this a be a vibe Lmaoooo shamp talking bout nah you don’t see no hookah in here😂😂😂everybody should have hookah atp
not user,i smoke one cig i’m nasty but mfs sit n puff on hookah every weekend and that’s not gross? lmaoooooo
not user,No more smoking hookah for me or blunts 😭
user,i love a hookah! okay!? 😭🤣 run me my shit
not user,@VickyB33_ Lol it’s weird. I legit don’t know why black folk run to do hookah
user,Nobody:   Me: hookah would be cool right now
user,Damn I’m on hookah real bad 😂😂😂😭😂😂😂😮‍💨
user,"cooking dinner, smoking hookah and getting drunk in the house today💕"
not user,@elviraaaHancock Wouldn’t he be dripped in hookah scent if that was true?
not user,I sat here for 2 hours tryna set up this hookah. Ion even want this shit no more
not user,"In addition to trying to dead hookah, I think I’m going no alcohol too for this year… I’ll start small with the first quarter"
not user,@QueMoneyyy The slimes said they was smoking hookah
not user,"Now Playing: Shisha (Radio Edit) by Massari ft French Montana https://t.co/TwjqTQ053L
 Buy song https://t.co/UgHZUenE2o https://t.co/SVe33q61RL"
