ID,ID_str,Text,attitude,user or not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,yea bring em to hookah bars n let ‘em cuss n shit that’s more family friendly,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,Only if the hookah tip shaped like a dick,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,"WHY TF DID I JUST TRY AND PASS THE HOOKAH.. bitch I’m alone, ain’t nobody here 💀😭",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,And so last night I took 3 shots and took like 3 hits of the hookah. She slowly coming back 🥲😂 thats on progress... 🤣🤣🤣,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,PLEASE free my people from hookah,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,My friends really got me smoking hookah 😭,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,Bout to set this hookah up and lounge,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,GET THE FUCKING HOOKAH OUTTA HERE WE PASSING OUT PARTY FAVORS,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,"South Smoke has tons of herbal shisha flavors in-stock and ready to ship! Fantasia's Herbal Shisha is Nicotine and Tobacco Free yet FULL OF FLAVOR! You can find them at https://t.co/dXr6pktvNa

#Fantasia #HerbalShisha #NicotineFree #TobaccoFree #SouthSmoke #Hookah #Shisha https://t.co/F9uMkCmu7F",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,my dumb ass on Amazon looking for hookah cleaner lol,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,Once hookah rotations start getting staticky I just leave,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,I hate going out and getting trash hookah like shit just disappoints me,neutral,not uesr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,I really just want some maxi dresses or sun dresses cause it’s gonna be hot af in Miami n Vegas &amp; I really don’t plan on going to any real clubs where I have to dress up. Just pool parties and a hookah lounge 😂,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,Sheesha Finance to Distribute Partner Token Rewards The launch of partner token rewards will allow token holders to claim rewards for projects that Sheesha Finance has partnered with https://t.co/YEVbNqQxrn,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,@yakistani I’m tryna give up hookah 😒 I don’t vape fr unless I’m on the road. It’s very rare.,negative,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37E+18,1.37E+18,"Some dudes be posting themselves smoking HOOKAH. 

Okay I see you bad bitch LMFAO",neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,Hookah + Meg&gt;&gt;&gt;&gt;&gt; https://t.co/0VuMJ0VPKv,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,Can’t Believe I’m Here Doing Hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57E+18,1.57E+18,this nigga really got a hookah just for himself… what a queen,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,I AM taking those bitches to Dyckman for hookah we gonna be Dominicans that night 🌚🌚🌚🌚,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55E+18,1.55E+18,&amp; stainless steel hookah,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,I want some hookah with tequila on the side,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,A hookah bar,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45E+18,1.45E+18,@hyjnor_ Ban hookah,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,hookah so yummy idc if u make fun of me for inhaling “flavored air” like ts taste so good,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,@isadoradaniella @Nondesc50757220 @KeepIt_Jazzie @LP2389LP I have CBD Shisha so it’s literally not tobacco,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,"why they charge me 225 for one bottle at blow hookah lounge, i wasnt that damn drunk,., only in #memphis",other,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,This hookah swinging back shit,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,Smoking hookah like a fucking bitch,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,it’s a shame Hakeem know how to set up my hookah better than me 😂,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,why do all the bad east african girls in seattle only be at hookah lounges ?,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,"hookah’s are so dumb bro, and so many people i know enjoy them. but ok enjoy your flavored lung poison i guess 💀",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+18,1.59E+18,"I’m So Ready To Get Off , I Just Wanna GonGet Some Food , Watch Movies &amp; Smoke My Hookah .",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,Why hookah flavor last so long at the club ? but at the crib you got a good 1 in a half times to use it before it’s burnt,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,@Kazeem Not holding a hookah fam🤣,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60E+18,1.60E+18,No straight man should be posted up smoking hookah on their Ig story🤣,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,how as a man are u smokin hookah,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,I could really pass out &amp; die rn I need a hookah pen🥺,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,@_1serenity lmfao I literally tweeted about milk in hookah and ppl was on here calling me crazy 😭,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,I don’t know how to smoke hookah and not inhale 🥴,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,@lisee_p This a damn hookah bar bedroom 😭,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,I kinda wanna go to status tonight but only if @RaeBaeDaddy let me put me a hookah on his table😭😭😭,positive ,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,This air quality ughhh I feel like I’ve been smoking hookah for hours,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,Sucking for dear life on the hookah tip kinda crazy,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,"@phillyb1995 I am a hookah hogger, whoever shares with me will end up hating me",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,Hookah at 2 in da afternoon ? Surprise dat man ain’t give him his #.,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,@4deuce_Jay that’s how i feel about niggas who smoke hookah,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,"hookah is some dumb shit to smoke.  pack a bowl, pussy.",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,Shisha is really a bop.,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45E+18,1.45E+18,Man I want smoke hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,One thing my Bestfriend gone do is find a hookah spot 😭,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,I think i might be cool off hookah 🥴 shit be making me dumb light headed,negative,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,"Ever seen somebody lose their hookah pen?
 https://t.co/sdxGeUpXRO",neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,MM965 in the Nording churchwarden to get some morning work done. #pipes #pipesmoking #tobacco #pipetobacco https://t.co/LsmUu3STiG,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,Imma be somewhere laying down on the roof smoking my hookah.  Reading tweets https://t.co/6VwEfgV9M0,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,I’m in the mood for crab legs &amp; hookah.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57E+18,1.57E+18,Hookah Girl 😍😮‍💨 https://t.co/pQBl218KnU,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,i want some wine &amp;&amp; hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,"One thing about it; we gone catch a vibe, talk shit and smoke a hookah 😂😂",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37E+18,1.37E+18,I miss the hookah so much already :(,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57E+18,1.57E+18,And drink or hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,"I want to do all the adventurous excursions, amusement parks , laser tag, water parks. Wanna do more than hookah and the clubs",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,got yo bitch blowing dick like a hookah stick,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,I’m waiting till my hookah come to watch BMF lol hopefully it’s up on mine,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60E+18,1.60E+18,About to order me a hookah cause I’m bored,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,"yall weird coming to the bar and just standing around… no drink, no ladies, no food, no water, no hookah..",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,@stupidwildtez So tell your friends if they smoking hookah out of plastic hoses they can get a shot or two in the arm https://t.co/h6qWjxtgWB,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,"Bitch- where da shisha.. 

pass me da hooker https://t.co/prpkBe3dhd",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,@BeatItUpp92 I want hookah right now,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,@DonnyDripLing Yeah leave that hookah shit alone lol,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,lmao this was me in delaware … i was like oh this lil hookah n liq is arddd,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,I’m thinking about doing my daughter first birthday party in the hookah joynt 🤔,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,Nigga is smoking a hookah 😂😂,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62E+18,1.62E+18,The night I don’t have my hookah I’m fake craving it 😂 like what,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,@xkwellz I also listened to someone in ranked telling me to raze ult site when we had bomb down in hookah and I listened. I ended up roza ulting because Sage was hiding under hookah and we lost the round. Moral of the story never listen to your teammates :),other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37E+18,1.37E+18,I need to find friends who actually smoke hookah 😭,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,"@_janekwaaa i wanna learn how to smoke hookah so bad but, i be finna die everytime",positive ,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,@innercityvandal Anybody who willingly prepares a hookah must be questioned . Cause honestly,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,Imagine being a grown man and smoking hookah with niggas 💀💀,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,And more importantly hookah comes out the Middle East and exclusively smoked by men. Foh.,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,I hated hookah now not so much,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,"Happy 4th. Let’s get lit @ Andalusia Hookah, Bar &amp; Lounge https://t.co/Xx6YEU8S1o",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,@InFamousTianca Cause I jus feel like something’s are for women and some things are for men ya know.. I’ve NEVER seen a man smoke hookah if he wasn’t feminine,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,"I want you to be with you... In a same room with a Hookah, cigarrete, Vaping, blowing up to my face and seducing … — i may upload a smoking clip tonight just because you inspired me! thank you for the idea, darling…. i’d love to b… https://t.co/R1KOudHGkB",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,"""Make my own hookah"" is mad funny 😭",neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,Once a Nigga put a Hookah in His mouth he basically telling you he Bisexual . 😹😹😹,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,The hookah lounges here are terrible… open Yabaz back up 😒,positive ,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45E+18,1.45E+18,HOOKAH BUSSSINNNNNN,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,Mfs up here be feeling some type of way when I say ion smoke hookah. Lemme lone,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60E+18,1.60E+18,"#AlFakher Orange Mint is a delicious blend of #citrus and natural #mint! Primarily sweet with the flavors of orange, you'll also experience a touch of cooling from the mint flavor throughout your session!

#Hookah #Shisha #SouthSmoke #OrangeMint #ShishaTime #HookahLounge https://t.co/TDhcgjARDW",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62E+18,1.62E+18,Tonight!! #4PlayFridays 🥂🍾 || Full Kitchen &amp; Hookah Available || Late Night HH 8-10pm || Late Party 10p-3am || Complimentary Entry w/ RSVP before 11pm || RSVP Link in Bio https://t.co/UokXDwMOJL,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,The way Santana say cucumber in shisha has me rollinggkridhd,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,@Jaymarie24 At the hookah lounge,positive ,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,Hookah Lounge don’t owe me nothing,positive ,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,Soo If I smoke my hookah I’m doing to much 😭 ?!,positive ,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,"The table next to me have a bottle of wine and hookah at bottle blonde 

Respect",neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,Why did I just drink this coffee knowing I’m about to do hookah 😩. Mannnn. 🥺🥺🥺,positive ,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37E+18,1.37E+18,"trying not to fall asleep in the hookah lounge.. yep, time to go home.",positive ,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,"I don’t really smoke hookah like I used to I be wanting to tho , my body just don’t feel the same",positive ,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,"My bf took me to this ghetto ass hookah spot in the Bronx. Niggas had their own bottles and food. Niggas was screaming from table to table, as if it was the lunch room. When I tell you I got up and walked out expeditiously. We don’t do that in queens.",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,Ahhh shut up.. Lmao all they gotta do is smoke a little hookah &amp; have the Prosecco on deck,positive ,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62E+18,1.62E+18,Don’t blame the hookah,positive ,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,@AdhamBeydoun Break out the hooka tomorrow!!!!!,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55E+18,1.55E+18,I know I said Virginia was dirty but I had a good ass hookah last night. 😂 I want more.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37E+18,1.37E+18,Nun in my bed smoking on this hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62E+18,1.62E+18,I’m thinking free hookah for happy hour who wants one,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,"Woke up, walked down stairs and boyz taking shots of casamigos and smoking hookah smh, like everybody ain’t almost die last night😭…i be forgetting when people come in town they live the vacation life",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,"#allstarsundays 🐐#younggraveyard @djspinking returns to  @sugardaddysnyc 
ALL BIRTHDAYS ARE FREE WITH RSVP Doors open at 8pm
Bottles &amp; vip specials available 
Full kitchen open til late
Music by
@djastilo 
@djstaticnyc 
#food #hookah #drinks #valetparking 
RSVP @CATMAMA4LIFE https://t.co/gN8OOg11ts",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,"I want a telly weekend getaway. Staying in, delivered food, good wine, great view &amp; some hookah...🥺",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,"made a lil coin helping with the hookah’s yesterday, but i had to cut my shift short… i wanted to party too lol",neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,This dude is really out here that have his whole hookah at lake Calhoun lmao,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55E+18,1.55E+18,"One thing about me is, ima chill at home and fire up the hookah Lol",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,"Movies , Ciroc and Hookah 💕☺️",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,Bitches b smellin like reefer and hookah now 😥RT @TOO_LIVE_MILZ: Women should always smell good idc what the scenario.,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,LAS VEGAS (@AP) - Las Vegas police say 14 people have been shot at a hookah parlor and that 1 victim died and 2 were critically injured.,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,All I want is a strawberry lemonade margarita &amp; to smoke hookah 😩😢,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,Literally played at every hookah lounge from 2012-2015 lol https://t.co/GnUGC6iQhl,positive ,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,Nigga put that hookah down you are a man😒,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,He gonna see this but idc 😂 this nigga really ain’t hide the lashes and hookah pen so I waited till he went to work and took a video burning the lashes into his ash tray and put the hookah pen in a water bottle 😂😂 and if you the girl I told him I’ll pay for everything,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,@_CORLEONE____ Got me smoking hookah this weak af lol,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,"TODAY AT 5PM 
AFTERWORK HAPPY HOUR
TUESDAY SOCIAL
 @SMOKEHOUSEATLANTA 
FOOD, DRINKS, HOOKAH SPECIALS! 
DOORS OPEN AT 5PM!
FREE ADMISSION
FREE PARKING
OPEN SEATING
GREAT VIBES ALL EVENING! 
PASS THE WORD! 
#ROCCSTAMPED® 
#ATL
#ATLANTA
#THINGSTODOINATLANTA 
#HAPPYHOURATLANTA 
… https://t.co/8RgMz0JxrZ",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,hookah smell like flavorec spit,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,"I mean I get it, but every restaurant isn’t a fine dining experience, some places are solely for the vibe. Sometimes I want loud R&amp;B music, hookah, and average chicken and waffles 🤷🏾‍♀️",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,the amount of hookah tips i just pulled from my purse and car is ridiculous 😂,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,I miss being a hookah girl 🥺,positive,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,"You know mfs hookah heads, when they bring the pipes to the cookout grounds to smoke lol",neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,I don’t see what y’all see in hookah tbh,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,im addicted to my hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,@Kay_Arlette Wow... guess I'll take your hookah with me too then,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
